Loading GUI...
Loading GUI...
2015-08-19 14:08:24,090 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:24,330 INFO Parsing file  from TeX
2015-08-19 14:08:24,330 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:24,602 INFO Parsing file  from TeX
2015-08-19 14:08:24,602 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:24,954 INFO Parsing file  from TeX
2015-08-19 14:08:24,954 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:25,522 INFO Parsing file  from TeX
2015-08-19 14:08:25,522 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:25,930 INFO Parsing file  from TeX
2015-08-19 14:08:25,930 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:26,290 INFO Parsing file  from TeX
2015-08-19 14:08:26,290 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:26,626 INFO Parsing file  from TeX
2015-08-19 14:08:26,626 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:26,986 INFO Parsing file  from TeX
2015-08-19 14:08:26,986 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:27,354 INFO Parsing file  from TeX
2015-08-19 14:08:27,354 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:27,762 INFO Parsing file  from TeX
2015-08-19 14:08:27,763 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:08:28,658 INFO Parsing file  from TeX
2015-08-19 14:08:28,658 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:18,595 INFO Parsing file  from TeX
2015-08-19 14:09:18,596 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:18,778 INFO Parsing file  from TeX
2015-08-19 14:09:18,778 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:18,962 INFO Parsing file  from TeX
2015-08-19 14:09:18,962 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:19,154 INFO Parsing file  from TeX
2015-08-19 14:09:19,154 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:19,338 INFO Parsing file  from TeX
2015-08-19 14:09:19,338 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:19,546 INFO Parsing file  from TeX
2015-08-19 14:09:19,546 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:19,770 INFO Parsing file  from TeX
2015-08-19 14:09:19,771 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:20,170 INFO Parsing file  from TeX
2015-08-19 14:09:20,171 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:20,666 INFO Parsing file  from TeX
2015-08-19 14:09:20,667 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:20,914 INFO Parsing file  from TeX
2015-08-19 14:09:20,915 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:21,186 INFO Parsing file  from TeX
2015-08-19 14:09:21,187 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:21,482 INFO Parsing file  from TeX
2015-08-19 14:09:21,483 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:21,762 INFO Parsing file  from TeX
2015-08-19 14:09:21,763 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:22,130 INFO Parsing file  from TeX
2015-08-19 14:09:22,131 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:22,530 INFO Parsing file  from TeX
2015-08-19 14:09:22,531 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:09:22,874 INFO Parsing file  from TeX
2015-08-19 14:09:22,875 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:10:26,036 INFO Parsing file aux.tex from TeX
2015-08-19 14:10:26,039 DEBUG Si, es un WriteUp
2015-08-19 14:10:26,039 INFO Parsing done...
2015-08-19 14:10:27,434 INFO Parsing file aux.tex from TeX
2015-08-19 14:10:27,436 DEBUG Si, es un WriteUp
2015-08-19 14:10:27,436 INFO Parsing done...
2015-08-19 14:10:29,594 INFO Parsing file aux.tex from TeX
2015-08-19 14:10:29,595 DEBUG Si, es un WriteUp
2015-08-19 14:10:29,595 INFO Parsing done...
2015-08-19 14:10:42,692 INFO Parsing file  from TeX
2015-08-19 14:10:42,693 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:10:45,554 INFO Parsing file  from TeX
2015-08-19 14:10:45,555 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:11:15,571 INFO Parsing file  from TeX
2015-08-19 14:11:15,573 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:11:43,196 INFO Parsing file  from TeX
2015-08-19 14:11:43,197 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:12:06,020 INFO Parsing file  from TeX
2015-08-19 14:12:06,021 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:12:38,589 INFO Parsing file  from TeX
2015-08-19 14:12:38,590 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:13:00,083 INFO Parsing file  from TeX
2015-08-19 14:13:00,084 INFO Error in parsing the document. Please, select a file with the correct latex structure
2015-08-19 14:14:22,508 INFO Parsing file  from TeX
2015-08-19 14:14:22,509 INFO Error in parsing the document. Please, select a file with the correct latex structure
